idx,composition,E_f,wyckoff
d3188f8898c17f0976e1c87a6c168126d9b215ac,Ti2Zn4N7,0.6835103019230777,"('N @ 24-f-216', 'N @ 4-c-216', 'Ti @ 4-a-216', 'Ti @ 4-d-216', 'Zn @ 16-e-216')"
763f17ad17c8d33392d19a5958e71a1d7930190e,Ti2Zn4N7,0.7012729942307692,"('N @ 1-a-164', 'N @ 6-i-164', 'Ti @ 2-c-164', 'Zn @ 2-d-164', 'Zn @ 2-d-164')"
513582a2c2692ef17bbb8bb620e7966d56b19ced,Ti2Zn4N9,0.028644111666666028,"('N @ 1-a-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
7f8bfe0652523f629bbccfb010bb6e3055b27cf6,Ti2Zn4N9,0.04081101166666645,"('N @ 4-c-62', 'N @ 4-c-62', 'N @ 4-c-62', 'N @ 8-d-62', 'N @ 8-d-62', 'N @ 8-d-62', 'Ti @ 8-d-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 8-d-62')"
98dfdf334104bb8a8cb05db9588032fe0ee32011,Ti2Zn4N9,0.06018467833333396,"('N @ 4-c-60', 'N @ 8-d-60', 'N @ 8-d-60', 'N @ 8-d-60', 'N @ 8-d-60', 'Ti @ 8-d-60', 'Zn @ 8-d-60', 'Zn @ 8-d-60')"
5f1dc1e5e143ef050f0fff7a055b8d1a4030329a,Ti2Zn4N9,0.09831184500000134,"('N @ 4-e-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
886fd247bb93a1dc2c60630545cbbcb403793a66,Ti2Zn4N9,0.09926984500000113,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
cc969075c7874542566535700591062c3d6b2429,Ti2Zn4N9,0.23644484500000118,"('N @ 16-h-63', 'N @ 4-c-63', 'N @ 8-f-63', 'N @ 8-g-63', 'Ti @ 8-f-63', 'Zn @ 4-c-63', 'Zn @ 4-c-63', 'Zn @ 8-g-63')"
15188a844ba991e525f165c738b82bfe7c1b1ba1,Ti2Zn4N9,0.2543638450000012,"('N @ 16-e-122', 'N @ 16-e-122', 'N @ 4-a-122', 'Ti @ 8-d-122', 'Zn @ 16-e-122')"
f7b785ed1bf73887f96d5d807cc6b9861ed13605,Ti2Zn4N9,0.28509551166666736,"('N @ 2-e-84', 'N @ 8-k-84', 'N @ 8-k-84', 'Ti @ 4-j-84', 'Zn @ 8-k-84')"
6d29a30fa8a4d3ad54e22f6cdbe1c16c2b715f78,Ti2Zn4N9,0.4088028450000012,"('N @ 2-a-55', 'N @ 4-g-55', 'N @ 4-h-55', 'N @ 8-i-55', 'Ti @ 4-h-55', 'Zn @ 4-f-55', 'Zn @ 4-g-55')"
503c477bfa2a8fae0c88f9a9e605884720242b34,Ti2Zn4N9,0.5467021783333328,"('N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'Ti @ 2-e-11', 'Ti @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11')"
2247cdfccc8b8d5120ef80feb7649cc8cd0482e2,Ti2Zn4N9,0.723049511666666,"('N @ 12-g-165', 'N @ 6-f-165', 'Ti @ 4-c-165', 'Zn @ 4-d-165', 'Zn @ 4-d-165')"
d495dca7200d71fcb848e55c4b1fbdfc9886b831,Ti2Zn4N9,0.7648085116666659,"('N @ 12-i-176', 'N @ 6-h-176', 'Ti @ 4-f-176', 'Zn @ 2-b-176', 'Zn @ 6-h-176')"
302b21d6564ffc20cb13881ffd939cf7a2a395f0,Ti2Zn4N9,0.7873381783333331,"('N @ 12-i-176', 'N @ 6-h-176', 'Ti @ 4-f-176', 'Zn @ 2-a-176', 'Zn @ 2-b-176', 'Zn @ 4-f-176')"
9c0383c789c706f2dab6c416647fa1c6753b8932,Ti2Zn4N9,0.819862511666666,"('N @ 4-c-62', 'N @ 4-c-62', 'N @ 4-c-62', 'N @ 4-c-62', 'N @ 4-c-62', 'N @ 8-d-62', 'N @ 8-d-62', 'Ti @ 4-c-62', 'Ti @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 4-c-62', 'Zn @ 8-d-62')"
98097deba8a91b011f02fb8925140fd43c6105c8,Ti2Zn4N9,0.8347253116666664,"('N @ 2-a-44', 'N @ 4-c-44', 'N @ 4-d-44', 'N @ 8-e-44', 'Ti @ 4-c-44', 'Zn @ 8-e-44')"
81a467a777d0be162bc77b2457cc8e764af66abb,Ti2Zn4N9,0.836380178333334,"('N @ 4-a-36', 'N @ 4-a-36', 'N @ 4-a-36', 'N @ 8-b-36', 'N @ 8-b-36', 'N @ 8-b-36', 'Ti @ 8-b-36', 'Zn @ 8-b-36', 'Zn @ 8-b-36')"
970f405b1a28c90ae0f87893fea6f4e36eea77ff,Ti2Zn4N9,0.8521455116666665,"('N @ 4-a-36', 'N @ 4-a-36', 'N @ 4-a-36', 'N @ 8-b-36', 'N @ 8-b-36', 'N @ 8-b-36', 'Ti @ 4-a-36', 'Ti @ 4-a-36', 'Zn @ 8-b-36', 'Zn @ 8-b-36')"
9729b13d81f2cc7d263b24c15c70c03f8de7bf66,Ti2Zn5N12,0.11048636842105442,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-g-12', 'Zn @ 2-c-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
d9f832d6b2269bb8ecd5c9389a6be4aeb63a7221,Ti2Zn5N12,0.16082952631579062,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 1-a-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
46110aeee78d88dfd4c1304a8ba833bd9b6365b3,Ti2Zn5N12,0.9615042631578952,"('N @ 2-e-13', 'N @ 2-f-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'Ti @ 4-g-13', 'Zn @ 2-e-13', 'Zn @ 4-g-13', 'Zn @ 4-g-13')"
a98855b3d4eee95c8d4e72fa6842cfd6ad5733e2,Ti2Zn5N12,1.2283575789473709,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 2-a-12', 'Zn @ 4-g-12', 'Zn @ 4-h-12')"
29300b91214953a518d364db1c7a02e5cb237aa1,Ti2Zn5N13,0.3380545937499999,"('N @ 2-a-12', 'N @ 8-j-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 2-c-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
f4d40b5dcd7de05dd6ebf3bf993748f092f2ba47,Ti2Zn5N13,0.6230130937500009,"('N @ 2-a-107', 'N @ 8-c-107', 'N @ 8-c-107', 'N @ 8-d-107', 'Ti @ 4-b-107', 'Zn @ 2-a-107', 'Zn @ 8-c-107')"
433911b4e19681f486d6599a3ec371814d6c575c,Ti2Zn5N13,0.7067400937500006,"('N @ 2-a-12', 'N @ 8-j-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 2-d-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
d0e7eabb9d789238a789bd7a6038e337a0d76308,Ti2Zn5N16,0.35672954347826114,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
cb648ea9733f6af7cb50f29eb484bc19c8dafe11,Ti2Zn5N16,0.5130071521739152,"('N @ 16-i-68', 'N @ 16-i-68', 'N @ 16-i-68', 'N @ 16-i-68', 'Ti @ 8-h-68', 'Zn @ 4-a-68', 'Zn @ 8-g-68', 'Zn @ 8-h-68')"
fe1b965ff6f72dc98102b36207c7e2e13a2dfda8,Ti2Zn5N16,0.7570908478260874,"('N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'Ti @ 4-g-13', 'Zn @ 2-e-13', 'Zn @ 4-g-13', 'Zn @ 4-g-13')"
723bec776bd0f86628fe77131a5f14775fdb2a30,Ti2Zn5N18,0.8988996500000006,"('N @ 2-e-13', 'N @ 2-f-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'Ti @ 4-g-13', 'Zn @ 2-a-13', 'Zn @ 4-g-13', 'Zn @ 4-g-13')"
1b2d5a485c6b4f62dce539718571fffe4e299dd8,Ti2Zn5N2,0.21111769444444395,"('N @ 8-f-63', 'Ti @ 4-c-63', 'Ti @ 4-c-63', 'Zn @ 4-c-63', 'Zn @ 8-f-63', 'Zn @ 8-f-63')"
808a97b565e4bb82f670a33690101a38b5fc1270,Ti2Zn5N2,0.5902309166666666,"('N @ 8-d-64', 'Ti @ 8-f-64', 'Zn @ 16-g-64', 'Zn @ 4-a-64')"
bd1ec6bd5c4ca5520daa78e5466be402563d616c,Ti2Zn5N4,-0.04577963636363602,"('N @ 8-f-64', 'N @ 8-f-64', 'Ti @ 8-f-64', 'Zn @ 4-a-64', 'Zn @ 8-f-64', 'Zn @ 8-f-64')"
a17aea6cfbd41e8b525f354427a790881e5de013,Ti2Zn5N6,-0.3173830192307694,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
211b533002dedc4a0a0ed1e268a06638bf82833b,Ti2Zn5N6,-0.31630801923076923,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
04b32ac36e33910b9f057c86995bbfd6c572b9a8,Ti2Zn5N6,-0.2826998653846138,"('N @ 6-k-162', 'Ti @ 2-c-162', 'Zn @ 2-e-162', 'Zn @ 3-g-162')"
e0e6007eb04dfb5ed8b01a84a1f5fcd19c1ba712,Ti2Zn5N6,-0.28242963461538384,"('N @ 3-c-157', 'N @ 3-c-157', 'Ti @ 2-b-157', 'Zn @ 1-a-157', 'Zn @ 1-a-157', 'Zn @ 3-c-157')"
45ec6410bf68bb06b10f96b5419a10412b7c768f,Ti2Zn5N6,-0.24460532692307702,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 4-g-12', 'Zn @ 4-h-12', 'Zn @ 4-i-12', 'Zn @ 8-j-12')"
ee7cbc4b7dd7e88e4b58f7a25a59c29e7f424370,Ti2Zn5N6,-0.1618370192307692,"('N @ 1-a-156', 'N @ 1-a-156', 'N @ 1-b-156', 'N @ 1-b-156', 'N @ 1-c-156', 'N @ 1-c-156', 'Ti @ 1-a-156', 'Ti @ 1-b-156', 'Zn @ 1-a-156', 'Zn @ 1-a-156', 'Zn @ 1-b-156', 'Zn @ 1-b-156', 'Zn @ 1-c-156')"
9413bbad176bb835e60e61bd91d6882523593759,Ti2Zn5N6,-0.004690711538461123,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 2-a-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
33cfcf174277b01cac37b2f005933f3044d3f63f,Ti2Zn5N7,-0.1753288125000001,"('N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'Ti @ 4-a-9', 'Ti @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9')"
e5962df3c356eedab34255ff9b8a859e3f7fb1cd,Ti2Zn5N8,-0.027192166666665685,"('N @ 16-g-64', 'N @ 16-g-64', 'N @ 16-g-64', 'N @ 8-f-64', 'N @ 8-f-64', 'Ti @ 8-d-64', 'Ti @ 8-f-64', 'Zn @ 16-g-64', 'Zn @ 16-g-64', 'Zn @ 8-e-64')"
12d5745bd27a04b4f5f3b34de3cf7e4adc4bf114,Ti2Zn5N8,0.15999316666666896,"('N @ 2-a-31', 'N @ 2-a-31', 'N @ 2-a-31', 'N @ 2-a-31', 'N @ 4-b-31', 'N @ 4-b-31', 'Ti @ 2-a-31', 'Ti @ 2-a-31', 'Zn @ 2-a-31', 'Zn @ 2-a-31', 'Zn @ 2-a-31', 'Zn @ 4-b-31')"
1e162231b386b90b1bda582cc10124d6f8ac81cf,Ti2Zn5N8,0.2619128333333345,"('N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'Ti @ 4-a-9', 'Ti @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9')"
82d842f71d6bf683a67a13d05b635fb7d021fdf3,Ti2Zn5N8,0.313453166666668,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 2-a-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
2e23ad40e4f2459231d1697172d0564c4986e72a,Ti2Zn5N8,0.3472510333333343,"('N @ 16-k-22', 'N @ 16-k-22', 'Ti @ 4-a-22', 'Ti @ 4-b-22', 'Zn @ 4-c-22', 'Zn @ 8-h-22', 'Zn @ 8-i-22')"
5c4a310343ffe3b7bfc5c35d7c1a643fd99ba900,Ti2Zn5N9,1.0352376484374997,"('N @ 1-a-123', 'N @ 2-e-123', 'N @ 2-h-123', 'N @ 4-i-123', 'Ti @ 2-g-123', 'Zn @ 1-d-123', 'Zn @ 2-f-123', 'Zn @ 2-h-123')"
cdebe463ce864c556e5fe5e2ee5bb3361987a6c5,Ti2Zn6N,0.10153711944444455,"('N @ 4-a-225', 'Ti @ 8-c-225', 'Zn @ 24-e-225')"
03707b064b2571eecc08468eaa9fab26f6aa2fe1,Ti2Zn6N11,0.6986805697368421,"('N @ 4-e-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
885e9410413bcc9435034eca98e59064ffaac901,Ti2Zn6N11,0.7734500434210521,"('N @ 12-c-167', 'N @ 18-e-167', 'N @ 36-f-167', 'Ti @ 12-c-167', 'Zn @ 36-f-167')"
a34cc0f69659ae01217d1aadfe6984a92cc9532e,Ti2Zn6N13,0.7664236940476199,"('N @ 2-a-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
3620e79c4f31f08e0f505262e22e74aad1fb4c65,Ti2Zn6N17,1.6493464429999998,"('N @ 2-a-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
f9b24c0a9d9eabccceb3fbd7601cf9da81ae0c9e,Ti2Zn6N5,-0.1452994942307706,"('N @ 2-a-8', 'N @ 4-b-8', 'N @ 4-b-8', 'Ti @ 2-a-8', 'Ti @ 2-a-8', 'Zn @ 2-a-8', 'Zn @ 2-a-8', 'Zn @ 4-b-8', 'Zn @ 4-b-8')"
cef36346b0a9ec70ddf2bc0045bd53d761af6e0d,Ti2Zn6N5,-0.10974241730769219,"('N @ 2-a-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 4-g-12', 'Zn @ 4-h-12', 'Zn @ 4-i-12')"
90a4f52e5de3ec69fcabc75041ff08bb66aaafee,Ti2Zn6N5,-0.07086187884615391,"('N @ 2-a-136', 'N @ 8-j-136', 'Ti @ 4-f-136', 'Zn @ 4-d-136', 'Zn @ 4-e-136', 'Zn @ 4-g-136')"
74bb0d45afff9b1da3695bf1994be65e9cda744b,Ti2Zn6N7,-0.27717901166666614,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
1205519766f9938215973a6d18ee92f77515e3bb,Ti2Zn6N7,-0.1946741783333339,"('N @ 2-e-13', 'N @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'Ti @ 4-g-13', 'Zn @ 4-g-13', 'Zn @ 4-g-13', 'Zn @ 4-g-13')"
67c2098b278f1b64718722bcb2a175f9dd1b5121,Ti2Zn6N7,-0.19119717833333283,"('N @ 4-e-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 4-a-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
dfb164f2e48db97b503285b087545e22fd42e270,Ti2Zn6N7,-0.1758438449999984,"('N @ 2-a-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
b9f7140ac9019006cadd1c15328eae5857a15606,Ti2Zn6N7,-0.1687668449999986,"('N @ 2-c-113', 'N @ 4-e-113', 'N @ 8-f-113', 'Ti @ 4-e-113', 'Zn @ 4-e-113', 'Zn @ 8-f-113')"
ded44c88cec516557fbd2a4cff0244281bad52b2,Ti2Zn6N7,-0.1636008449999986,"('N @ 4-e-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
e7c82271a56e08f129469f9497ca50207dd6f12b,Ti2Zn6N7,-0.10451351166666623,"('N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'Ti @ 2-a-7', 'Ti @ 2-a-7', 'Zn @ 2-a-7', 'Zn @ 2-a-7', 'Zn @ 2-a-7', 'Zn @ 2-a-7', 'Zn @ 2-a-7', 'Zn @ 2-a-7')"
dbc908dd0e67b7b5364cd42aab8b723f830f6bc2,Ti2Zn6N7,-0.060268511666666136,"('N @ 4-a-19', 'N @ 4-a-19', 'N @ 4-a-19', 'N @ 4-a-19', 'N @ 4-a-19', 'N @ 4-a-19', 'N @ 4-a-19', 'Ti @ 4-a-19', 'Ti @ 4-a-19', 'Zn @ 4-a-19', 'Zn @ 4-a-19', 'Zn @ 4-a-19', 'Zn @ 4-a-19', 'Zn @ 4-a-19', 'Zn @ 4-a-19')"
2c7598333b77a8d98552d3b38308456e422dd4ab,Ti2Zn6N7,-0.027870711666666104,"('N @ 2-a-12', 'N @ 4-i-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 8-j-12')"
1b6664d63c110bf5709fae79eef442b4c4974bde,Ti2Zn6N7,-0.010735511666666753,"('N @ 2-d-147', 'N @ 6-g-147', 'N @ 6-g-147', 'Ti @ 2-d-147', 'Ti @ 2-d-147', 'Zn @ 6-g-147', 'Zn @ 6-g-147')"
dc73b2cb1fffe55effe27b61dbaf59b73532d002,Ti2Zn6N7,0.0010404883333352544,"('N @ 2-a-102', 'N @ 4-c-102', 'N @ 8-d-102', 'Ti @ 4-c-102', 'Zn @ 4-c-102', 'Zn @ 8-d-102')"
7d043f375fbdbf6af42bf531da0ec8dc8ff23f8e,Ti2Zn6N7,0.02163735500000019,"('N @ 2-a-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
d813cccb5419829aa5afd59ef8a95a684f7ab687,Ti2Zn7N,-0.06726222249999969,"('N @ 2-e-11', 'Ti @ 2-e-11', 'Ti @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 4-f-11', 'Zn @ 4-f-11')"
09b1e61d873fb6cd68b0a9deec3c666c9a353784,Ti2Zn7N15,1.2529006260416677,"('N @ 2-a-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 2-c-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
20567eebe795b86325f275a5b95e4904fc5ab2a9,Ti2Zn7N16,0.7319638360000003,"('N @ 8-i-117', 'N @ 8-i-117', 'N @ 8-i-117', 'N @ 8-i-117', 'Ti @ 4-g-117', 'Zn @ 2-d-117', 'Zn @ 4-g-117', 'Zn @ 8-i-117')"
cbab264e022216a0a7bcefd9c0addbbb234b58b7,Ti2Zn7N16,1.2015858360000005,"('N @ 18-f-148', 'N @ 18-f-148', 'N @ 6-c-148', 'N @ 6-c-148', 'Ti @ 6-c-148', 'Zn @ 18-f-148', 'Zn @ 3-a-148')"
3f889ff296bf5aac5bebb2dd18013ec832b918cc,Ti2Zn7N16,1.541644636,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 2-a-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
93f46175710d391ce3ab293aa28715d00b960b5e,Ti2Zn7N18,0.3558225055555564,"('N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Ti @ 2-i-2', 'Zn @ 1-a-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
fd56b6c55ced45fbc8c4d99f2041947681ea886e,Ti2Zn7N2,0.24560996818181868,"('N @ 2-a-44', 'N @ 2-b-44', 'Ti @ 4-c-44', 'Zn @ 2-a-44', 'Zn @ 4-c-44', 'Zn @ 4-c-44', 'Zn @ 4-c-44')"
bb646bdd4e86908c8e536dda789e9b7fc0c3d427,Ti2Zn7N2,0.2905835136363639,"('N @ 4-i-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 2-a-12', 'Zn @ 2-d-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
596132eab5ded8e4345900302f297b63d67a50c7,Ti2Zn7N6,-0.09237018999999957,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15', 'Zn @ 8-f-15')"
74f5ba1dcfc47a187554eeb8847668071b831f6d,Ti2Zn8N7,-0.17387213382353028,"('N @ 2-a-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
3c94a7e9a317e0b369abf8dde1fd61c3a550e4e0,Ti2Zn9N14,0.9610498220000006,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 2-a-12', 'Zn @ 2-b-12', 'Zn @ 2-c-12', 'Zn @ 4-e-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
ec892bb8388e0a909e67a29f7d0d7a154f99e100,Ti2ZnN,-1.0649113562499997,"('N @ 4-c-63', 'Ti @ 4-c-63', 'Ti @ 4-c-63', 'Zn @ 4-c-63')"
2070f6fe7c358dcf9712d207645bc2734bc7e29e,Ti2ZnN,-1.0337912312499995,"('N @ 2-a-194', 'Ti @ 4-f-194', 'Zn @ 2-c-194')"
4b9f16bdfb0314fcd744c7cc6589b4be3dfbd7ad,Ti2ZnN,-0.8814419187499993,"('N @ 8-g-137', 'Ti @ 8-g-137', 'Ti @ 8-g-137', 'Zn @ 8-g-137')"
ee9f41d0c484cbcf98d900751b01b85253141731,Ti2ZnN,-0.5352909812499993,"('N @ 2-e-51', 'Ti @ 2-a-51', 'Ti @ 2-f-51', 'Zn @ 2-f-51')"
2eb07f012fd7e0766879b50e56287f26bbc556da,Ti2ZnN,-0.38767535624999905,"('N @ 2-e-11', 'N @ 2-e-11', 'Ti @ 2-e-11', 'Ti @ 2-e-11', 'Ti @ 4-f-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11')"
b5abb32594fb36b59751e74deb1a0d26799c193a,Ti2ZnN,-0.29094973124999957,"('N @ 4-d-77', 'Ti @ 2-a-77', 'Ti @ 2-b-77', 'Ti @ 2-c-77', 'Ti @ 2-c-77', 'Zn @ 4-d-77')"
376a3ed488be48db4a57f787e37b0055bc4fcd84,Ti2ZnN,-0.21965398124999957,"('N @ 2-c-129', 'Ti @ 2-a-129', 'Ti @ 2-c-129', 'Zn @ 2-b-129')"
aeef08de08dfcde31003efa949fa7ac9bf9922a7,Ti2ZnN,-0.18947685624999888,"('N @ 2-a-17', 'Ti @ 2-b-17', 'Ti @ 2-c-17', 'Zn @ 2-d-17')"
795e958d33bad3913e4412763163c02d9d9feaba,Ti2ZnN,-0.09778316874999948,"('N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Ti @ 4-e-14', 'Ti @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
