idx,composition,E_f,wyckoff
da483ba3b85d0cac289a33f45b2b370caed8149f,Hf3ZnN2,-0.754250925,"('Hf @ 2-a-139', 'Hf @ 4-e-139', 'N @ 4-e-139', 'Zn @ 2-b-139')"
7acf12dee02123b5edb0641e259b951216328109,TiZnN5,0.22703336785714434,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14')"
b598f5b014e9d8057e0a4a7c473e2af5c4a89c02,TiZnN2,0.22577948750000054,"('N @ 4-g-55', 'N @ 4-g-55', 'Ti @ 4-g-55', 'Zn @ 4-h-55')"
9ed54267f3c6dc9c09886567045d294facaee67b,TiZnN9,0.3789067795454564,"('N @ 4-a-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 4-e-15', 'Zn @ 4-e-15')"
aac80f770a99e03c48075f2017302bc78d72d783,HfZnN2,-0.8879288874999993,"('Hf @ 3-a-166', 'N @ 6-c-166', 'Zn @ 3-b-166')"
0634e8c1fd11e9a75f78925c7b55b88ca15c7280,Ti3Zn3N2,-0.6037082687499993,"('N @ 4-a-63', 'N @ 4-c-63', 'Ti @ 4-c-63', 'Ti @ 8-f-63', 'Zn @ 4-c-63', 'Zn @ 8-f-63')"
96b2067ac8463751eb21371060ed9b5a84240014,ZrZnN3,0.3048134650000023,"('N @ 4-c-63', 'N @ 8-e-63', 'Zn @ 4-c-63', 'Zr @ 4-c-63')"
7f9ff9d7c8724ace12014f6bbac824380c9e65bb,Hf(ZnN2)5,0.537927265625,"('Hf @ 2-a-5', 'N @ 4-c-5', 'N @ 4-c-5', 'N @ 4-c-5', 'N @ 4-c-5', 'N @ 4-c-5', 'Zn @ 2-b-5', 'Zn @ 4-c-5', 'Zn @ 4-c-5')"
53dffe910145a3f4f3ec69843606e86c94b290f9,Zr2Zn4N5,-0.25783216590908964,"('N @ 4-c-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zr @ 8-f-15')"
7af1e03ea09408f50442459dc88e8da1a3ff5410,Zr5ZnN7,-1.0932540903846162,"('N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'Zn @ 2-e-11', 'Zr @ 2-e-11', 'Zr @ 2-e-11', 'Zr @ 2-e-11', 'Zr @ 2-e-11', 'Zr @ 2-e-11')"
f7402004908ded0bcbbcf7d5d1736ed3271a0357,Ti3Zn2N9,-0.07749912321428631,"('N @ 4-g-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Ti @ 8-j-12', 'Zn @ 8-j-12')"
616b6159b1da8964244b375acdffc33a3e8f7443,Ti(ZnN)2,-0.5150739699999995,"('N @ 4-i-12', 'Ti @ 2-a-12', 'Zn @ 4-i-12')"
2277f70cb330167ac430dbc6c75d9c780891a70e,Hf(ZnN)3,0.004300675000001419,"('Hf @ 2-i-2', 'Hf @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
63b7825b83f087a1f235df7bcf0b15adae3f3382,Hf4Zn2N3,-0.6185662194444408,"('Hf @ 4-i-12', 'Hf @ 4-i-12', 'Hf @ 4-i-12', 'Hf @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
5383b6c1b27f668d0bffe9b827aad6a07b012b37,Zr2Zn4N5,0.540488925,"('N @ 2-a-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zr @ 4-i-12')"
4d77c38a771c99a985949e5c55f6887044b8d35b,Hf3(ZnN4)2,0.19242179999999998,"('Hf @ 2-i-2', 'Hf @ 2-i-2', 'Hf @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
c02e87bc812934669f8a8ce5e8b11885ce290b1c,HfZnN4,0.19189420000000013,"('Hf @ 2-a-127', 'N @ 4-e-127', 'N @ 4-g-127', 'Zn @ 2-c-127')"
ac6389f7228ca6dba8c1e1723b620c59d524433b,Ti2Zn4N,0.1899570011904772,"('N @ 3-a-166', 'N @ 6-c-166', 'Ti @ 18-h-166', 'Zn @ 18-h-166', 'Zn @ 18-h-166')"
b529e995eb16e0d1cc553f70311a0a34bc528012,Zr2ZnN6,0.11921888333333541,"('N @ 4-a-20', 'N @ 4-a-20', 'N @ 8-c-20', 'N @ 8-c-20', 'N @ 8-c-20', 'N @ 8-c-20', 'N @ 8-c-20', 'Zn @ 4-b-20', 'Zn @ 4-b-20', 'Zr @ 8-c-20', 'Zr @ 8-c-20')"
ec3e950305874186088bcbdcaa44f0224a176d92,TiZn3N4,0.09835895000000061,"('N @ 8-g-137', 'Ti @ 2-a-137', 'Zn @ 2-b-137', 'Zn @ 4-d-137')"
467b4c3c26c5383dcd39a2e3667ba87d35d4ccc3,TiZn2N5,0.6373008468750001,"('N @ 4-f-127', 'N @ 4-g-127', 'N @ 4-h-127', 'N @ 8-k-127', 'Ti @ 4-f-127', 'Zn @ 4-e-127', 'Zn @ 4-e-127')"
cf0715c00bf4f8c8fd75e882fdbca79db5d00220,Ti2Zn3N7,0.13127335208333335,"('N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'N @ 2-e-11', 'Ti @ 2-e-11', 'Ti @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11', 'Zn @ 2-e-11')"
86571bc039ee6884f8e4c9e4ea9b808c794e25f3,Hf19Zn8N7,-0.6912743610294116,"('Hf @ 24-e-225', 'Hf @ 4-a-225', 'Hf @ 48-h-225', 'N @ 24-e-225', 'N @ 4-b-225', 'Zn @ 32-f-225')"
ddffc0c62ae1ff607639c3fd8100b39bc98f6d84,TiZnN3,3.786500000124704e-05,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-g-12', 'Ti @ 4-i-12', 'Zn @ 4-h-12', 'Zn @ 4-i-12')"
77cbf4cba0dc6aa0e8944f2dd0c61ae88c852378,Hf5(ZnN3)2,-0.802326026923077,"('Hf @ 2-i-2', 'Hf @ 2-i-2', 'Hf @ 2-i-2', 'Hf @ 2-i-2', 'Hf @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'N @ 2-i-2', 'Zn @ 2-i-2', 'Zn @ 2-i-2')"
a0425e7728538612ad5a7cb657380d07a10e80a5,Hf(ZnN3)2,0.4249374055555579,"('Hf @ 3-a-160', 'Hf @ 3-a-160', 'Hf @ 3-a-160', 'N @ 18-c-160', 'N @ 9-b-160', 'N @ 9-b-160', 'N @ 9-b-160', 'N @ 9-b-160', 'Zn @ 18-c-160')"
76647b0a7d33347089af37f15618db60e8819998,HfZnN2,-0.7899052624999996,"('Hf @ 2-a-58', 'N @ 4-g-58', 'Zn @ 2-c-58')"
888393c92d66204fb9ea8896678b1304930db33b,TiZnN4,1.0900737000000014,"('N @ 2-m-10', 'N @ 2-n-10', 'Ti @ 1-a-10', 'Zn @ 1-h-10')"
adf742a84214c968cb6f3c692246636c36092329,Zr2Zn5N12,0.8585985789473689,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'Zn @ 2-a-12', 'Zn @ 4-h-12', 'Zn @ 4-i-12', 'Zr @ 4-i-12')"
8b5243f3225443a8e94e8a8b69ac0ae058432ab6,HfZnN3,0.18923436499999902,"('Hf @ 4-a-40', 'N @ 4-b-40', 'N @ 8-c-40', 'Zn @ 4-b-40')"
af0496a7b300f6a82e36efceb5fcbc95dcf9e1c1,ZrZnN4,0.296977616666668,"('N @ 4-c-5', 'N @ 4-c-5', 'N @ 4-c-5', 'N @ 4-c-5', 'Zn @ 2-a-5', 'Zn @ 2-a-5', 'Zr @ 4-c-5')"
05543b3219f4f09767529e704e953beeb411ca60,Ti(ZnN2)2,0.024870128571429007,"('N @ 4-c-62', 'N @ 4-c-62', 'N @ 8-d-62', 'Ti @ 4-c-62', 'Zn @ 4-a-62', 'Zn @ 4-b-62')"
bd816f8b7fd005a885ce01b6cc7ad3b55b8f9109,Ti(ZnN2)2,0.8139015571428585,"('N @ 8-m-125', 'Ti @ 2-a-125', 'Zn @ 2-c-125', 'Zn @ 2-d-125')"
9ccbd3db42288fb6479c62e5a6e63234ed14bdd6,HfZnN2,-0.4965556374999993,"('Hf @ 4-g-55', 'N @ 4-h-55', 'N @ 4-h-55', 'Zn @ 4-h-55')"
3b45de75e9377742fef2f396a5178c75b100f16d,Ti9(ZnN4)4,-0.5812297999999991,"('N @ 12-i-215', 'N @ 12-i-215', 'N @ 4-e-215', 'N @ 4-e-215', 'Ti @ 12-h-215', 'Ti @ 6-f-215', 'Zn @ 4-e-215', 'Zn @ 4-e-215')"
919db8b2b61715ce4d4752c95c7bb858de241a9f,Zr2Zn2N5,-0.4267180805555544,"('N @ 16-h-63', 'N @ 4-c-63', 'N @ 4-c-63', 'N @ 8-f-63', 'N @ 8-g-63', 'Zn @ 8-f-63', 'Zn @ 8-g-63', 'Zr @ 8-e-63', 'Zr @ 8-g-63')"
2b0312e30f7393fb06d65121509574d0ed8b4075,Hf(ZnN2)4,0.6427846769230783,"('Hf @ 2-a-87', 'N @ 8-h-87', 'N @ 8-h-87', 'Zn @ 8-h-87')"
cf14b130bfa3dfdb3d4efbe6ea8c90b3fa4b05e9,Ti2Zn2N9,1.127079713461539,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
dc600ce0d98d26c0f04a87feecf2dc13d087d98d,Hf(ZnN3)2,0.7416935166666683,"('Hf @ 4-a-41', 'N @ 8-b-41', 'N @ 8-b-41', 'N @ 8-b-41', 'Zn @ 8-b-41')"
3c8e67c67632e290d241ae028b84ab3045836d33,Zr3ZnN8,-0.32234719166666626,"('N @ 16-k-72', 'N @ 8-j-72', 'N @ 8-j-72', 'Zn @ 4-a-72', 'Zr @ 4-b-72', 'Zr @ 8-j-72')"
70053763452827f43239068ee5e48f9a54288250,ZrZnN2,-0.6769504499999996,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 4-e-15', 'Zn @ 8-f-15', 'Zr @ 8-f-15', 'Zr @ 8-f-15')"
b86dc2ecc84710abae274c83387ac21b888e942f,Ti8ZnN6,-1.0156264033333313,"('N @ 2-a-185', 'N @ 4-b-185', 'N @ 6-c-185', 'Ti @ 4-b-185', 'Ti @ 6-c-185', 'Ti @ 6-c-185', 'Zn @ 2-a-185')"
8b49360d4a4d5643b0cbc291e654d825901dd547,Ti(ZnN4)2,0.6696163090909097,"('N @ 32-h-70', 'N @ 32-h-70', 'Ti @ 8-a-70', 'Zn @ 16-e-70')"
eacfbc307f48930ca0601c2f45926023cf7b2591,Ti3ZnN4,-0.27306784999999945,"('N @ 8-p-65', 'Ti @ 2-a-65', 'Ti @ 4-g-65', 'Zn @ 2-d-65')"
672b95f91d10e2713af0200d74b8c6b4d5512db3,Zr2Zn5N13,0.38525919374999873,"('N @ 2-a-12', 'N @ 8-j-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Zn @ 2-d-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zr @ 4-i-12')"
4081f4a3b620d3af1084e481b6b221b794de6aa5,Hf5ZnN3,-0.5125988898148144,"('Hf @ 12-i-190', 'Hf @ 6-g-190', 'Hf @ 6-h-190', 'Hf @ 6-h-190', 'N @ 6-h-190', 'N @ 6-h-190', 'N @ 6-h-190', 'Zn @ 2-a-190', 'Zn @ 4-f-190')"
7266f130639d0a5f7d460ef8f1ec15ea32eabe2b,Hf(ZnN)2,-0.025886170000000597,"('Hf @ 4-a-141', 'N @ 8-e-141', 'Zn @ 8-d-141')"
13aad7783284e308358fe776680246d150518a2e,ZrZn2N5,0.26545440937499976,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Zn @ 2-a-14', 'Zn @ 2-b-14', 'Zn @ 4-e-14', 'Zr @ 4-e-14')"
4ea12d77d7de416578a29187a92ca00eee675112,TiZn6N11,1.3998116569444452,"('N @ 12-i-182', 'N @ 4-f-182', 'N @ 6-g-182', 'Ti @ 2-b-182', 'Zn @ 12-i-182')"
5ea0b975f703932b9333c92510413a7e6c6cd0db,Ti5(ZnN2)6,-0.12751370869565104,"('N @ 16-g-64', 'N @ 8-e-64', 'N @ 8-f-64', 'N @ 8-f-64', 'N @ 8-f-64', 'Ti @ 4-a-64', 'Ti @ 8-f-64', 'Ti @ 8-f-64', 'Zn @ 8-f-64', 'Zn @ 8-f-64', 'Zn @ 8-f-64')"
0180b5fc3ee3e0f519a94580972f36ef2a009111,Zr(ZnN3)2,0.26886985000000063,"('N @ 4-e-15', 'N @ 4-e-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Zn @ 8-f-15', 'Zr @ 4-e-15')"
150d1b4e83429805196416cef0a61a2bce340efc,Hf3ZnN6,-0.4387034050000018,"('Hf @ 2-a-182', 'Hf @ 4-f-182', 'N @ 12-i-182', 'Zn @ 2-c-182')"
438210ba60db7614620cccde3921db3427556523,Zr2ZnN6,0.810596661111112,"('N @ 6-k-162', 'Zn @ 1-a-162', 'Zr @ 2-c-162')"
0cafec2523630729922b082b23b481ade91b806d,Ti6ZnN,-0.20316717812499974,"('N @ 4-a-36', 'Ti @ 4-a-36', 'Ti @ 4-a-36', 'Ti @ 8-b-36', 'Ti @ 8-b-36', 'Zn @ 4-a-36')"
2e06e221d375b7a51c6a3867920486bc9e141d12,Ti2ZnN6,0.38585421666666786,"('N @ 16-g-64', 'N @ 8-e-64', 'Ti @ 8-d-64', 'Zn @ 4-a-64')"
d1511dc3002623a0062b89025d9a42da6f5d5b4e,Hf3Zn3N7,-0.19694936730769363,"('Hf @ 6-c-186', 'N @ 2-b-186', 'N @ 6-c-186', 'N @ 6-c-186', 'Zn @ 6-c-186')"
95ac2d85c272b073bfc1672db59234b711c4d203,Ti3ZnN5,-0.7919244731481498,"('N @ 3-a-152', 'N @ 6-c-152', 'N @ 6-c-152', 'Ti @ 3-b-152', 'Ti @ 6-c-152', 'Zn @ 3-a-152')"
69bd85127177c8af6b89ebbd2827de520767a3cc,Ti3Zn2N5,-0.5497572225000003,"('N @ 2-a-71', 'N @ 4-e-71', 'N @ 4-f-71', 'Ti @ 2-c-71', 'Ti @ 4-f-71', 'Zn @ 4-f-71')"
deabe6211a4b62fc792e267802329f4224304965,Hf3ZnN8,-0.48169060833333255,"('Hf @ 4-a-15', 'Hf @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Zn @ 4-e-15')"
c92a79c551b491f3e487c1f65137fadf9ce143b0,HfZnN3,-0.2510088349999986,"('Hf @ 8-f-72', 'N @ 8-j-72', 'N @ 8-j-72', 'N @ 8-j-72', 'Zn @ 8-j-72')"
e8cfb24ef3b2cc39f47cb8772ae070a26649c9ca,Zr3Zn2N,-0.7320269541666677,"('N @ 4-a-213', 'Zn @ 8-c-213', 'Zr @ 12-d-213')"
f7853427a58c33feb5f83039b8da41765ed194a8,HfZnN5,0.04539715357142882,"('Hf @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Zn @ 4-e-14')"
7650690a37ef20c3906134221c6996f9451a3e8b,Hf3ZnN5,-0.9355416583333316,"('Hf @ 2-c-129', 'Hf @ 4-d-129', 'N @ 2-c-129', 'N @ 8-i-129', 'Zn @ 2-b-129')"
75f22b3f3486966b3a51e85f1cd1a8d198f58536,TiZnN3,0.658911615000001,"('N @ 4-a-57', 'N @ 4-c-57', 'N @ 4-d-57', 'Ti @ 4-b-57', 'Zn @ 4-d-57')"
7a7c26c195c4da26310717029210647df7d75b0d,Hf4ZnN4,-1.1775286074074085,"('Hf @ 18-f-148', 'Hf @ 18-f-148', 'N @ 18-f-148', 'N @ 18-f-148', 'Zn @ 3-a-148', 'Zn @ 6-c-148')"
0509a72a896ca1bbd9dff173f3ade7f75e222916,Zr4(Zn4N)3,0.09364126447368326,"('N @ 4-c-63', 'N @ 8-f-63', 'Zn @ 8-f-63', 'Zn @ 8-f-63', 'Zn @ 8-f-63', 'Zn @ 8-f-63', 'Zn @ 8-f-63', 'Zn @ 8-f-63', 'Zr @ 8-f-63', 'Zr @ 8-f-63')"
58065cd75e5b36dfbfd859265877e99a861727e5,Ti3(ZnN6)2,0.007737935294117371,"('N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Ti @ 2-a-14', 'Ti @ 4-e-14', 'Zn @ 4-e-14')"
587a7540d9a43060088d969ec46770bb9c9aba59,Hf2Zn7N2,0.2025562409090913,"('Hf @ 4-c-44', 'N @ 2-a-44', 'N @ 2-b-44', 'Zn @ 2-a-44', 'Zn @ 4-c-44', 'Zn @ 4-c-44', 'Zn @ 4-c-44')"
f87c8c94a0ae6cd35deba29ff008a21a256207db,Ti3ZnN9,1.2397316596153853,"('N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'Ti @ 4-a-9', 'Ti @ 4-a-9', 'Ti @ 4-a-9', 'Zn @ 4-a-9')"
ef22331f80b64c1a9c57e1ef8123eceb6d5d4830,Zr4ZnN4,-0.8603524222222214,"('N @ 8-i-121', 'Zn @ 2-a-121', 'Zr @ 4-c-121', 'Zr @ 4-e-121')"
1fa1e47d7ad0a95c38e93d98a974afa4f9550d00,Ti3ZnN4,-0.5676600999999994,"('N @ 8-c-217', 'Ti @ 6-b-217', 'Zn @ 2-a-217')"
0fa73df189f5460bc0185d5da9ce013181bcf896,HfZnN3,-0.2918186683333319,"('Hf @ 4-e-14', 'Hf @ 4-e-14', 'Hf @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14', 'Zn @ 4-e-14')"
62c721736ff245832b45183dc1eee9ccf00b0e44,Zr4ZnN14,0.9346261026315794,"('N @ 18-h-166', 'N @ 18-h-166', 'N @ 6-c-166', 'Zn @ 3-a-166', 'Zr @ 3-b-166', 'Zr @ 9-e-166')"
6b6e058601811ea614d072f84ec8bbf8285f6754,Ti2(ZnN3)3,0.3028590696428566,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'N @ 8-j-12', 'N @ 8-j-12', 'Ti @ 8-j-12', 'Zn @ 2-a-12', 'Zn @ 2-c-12', 'Zn @ 4-g-12', 'Zn @ 4-h-12')"
f4aca0262f764538193ea7b6ececbaa4cb8d11b9,Hf4Zn4N5,0.45650547500000016,"('Hf @ 4-i-12', 'Hf @ 4-i-12', 'N @ 2-a-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Zn @ 4-h-12', 'Zn @ 4-i-12')"
06c630493713391d7368354bb6de1cd1113ff4fe,ZrZnN3,0.09728846499999921,"('N @ 4-e-74', 'N @ 8-f-74', 'Zn @ 4-c-74', 'Zr @ 4-e-74')"
74b7d60d2cbfd3538b76792fa1dc8f4bb558bdb9,ZrZn3N4,-0.028102174999999008,"('N @ 24-f-197', 'N @ 8-c-197', 'Zn @ 24-f-197', 'Zr @ 8-c-197')"
6525bbc25f6d9f3e32cf428dfb1baf5945ef1b15,ZrZnN3,0.28172246500000053,"('N @ 18-e-167', 'Zn @ 6-a-167', 'Zr @ 6-b-167')"
c4df8b23d18bb8bc98b0f9fb8e3027449965db85,Hf2ZnN7,1.4484296824999996,"('Hf @ 8-c-205', 'N @ 24-d-205', 'N @ 4-a-205', 'Zn @ 4-b-205')"
f040a30a3cd417fac124f94ea76919e7902126b2,Ti3ZnN8,-0.31145244166666597,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 4-c-15', 'Ti @ 8-f-15', 'Zn @ 4-e-15')"
efd4163ae8554095753f0ff2a7b553bf01241136,Ti2Zn3N10,0.45913312333333334,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 8-j-12', 'Ti @ 4-i-12', 'Zn @ 2-a-12', 'Zn @ 4-h-12')"
033aca16739852d4ee1fccfc2c4a604366141a03,Hf10ZnN18,-0.6285128810344851,"('Hf @ 4-e-14', 'Hf @ 4-e-14', 'Hf @ 4-e-14', 'Hf @ 4-e-14', 'Hf @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'N @ 4-e-14', 'Zn @ 2-a-14')"
c9663e5e73a65c7c4050548c59a1320d7e83e27a,Hf2Zn7N15,1.2334192927083336,"('Hf @ 4-i-12', 'N @ 2-a-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Zn @ 2-c-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
50135abdc680e0b1250b24ed965b99e7dd45d132,TiZnN3,0.47073736500000063,"('N @ 8-c-61', 'N @ 8-c-61', 'N @ 8-c-61', 'Ti @ 8-c-61', 'Zn @ 4-a-61', 'Zn @ 4-b-61')"
87ec57ba408ac5ca3720bb30951a827a30fff997,Ti2ZnN6,0.997197550000001,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Ti @ 8-f-15', 'Ti @ 8-f-15', 'Zn @ 4-c-15', 'Zn @ 4-e-15')"
30c243eab24498e7f3e0105f6919b859eda3d24a,HfZn3N10,0.7517100607142853,"('Hf @ 4-c-63', 'N @ 16-h-63', 'N @ 8-e-63', 'N @ 8-f-63', 'N @ 8-g-63', 'Zn @ 4-c-63', 'Zn @ 8-g-63')"
cd34f0625f14081a655a8802ccaa0a74d50d061a,HfZnN4,0.04210361666666795,"('Hf @ 8-c-73', 'Hf @ 8-d-73', 'N @ 16-f-73', 'N @ 16-f-73', 'N @ 16-f-73', 'N @ 16-f-73', 'Zn @ 8-e-73', 'Zn @ 8-e-73')"
edff5e63178dafe53d629714555d34f1dd235496,Zr2ZnN8,0.07482015454545543,"('N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'N @ 2-a-7', 'Zn @ 2-a-7', 'Zr @ 2-a-7', 'Zr @ 2-a-7')"
53d38362707187b2326c24dce3fd8846d7d7c89d,Ti3Zn2N9,0.18210266250000107,"('N @ 12-i-190', 'N @ 6-h-190', 'Ti @ 2-c-190', 'Ti @ 4-f-190', 'Zn @ 4-e-190')"
95157bee9239548b23c6aad98393e2bdfda84b56,Hf3(ZnN2)2,-0.6487338999999999,"('Hf @ 2-e-13', 'Hf @ 4-g-13', 'N @ 4-g-13', 'N @ 4-g-13', 'Zn @ 2-b-13', 'Zn @ 2-f-13')"
80a474cbc8653cda4c4edb30e785a93229d8094a,Zr2ZnN6,-0.33740500555555464,"('N @ 4-d-121', 'N @ 8-i-121', 'Zn @ 2-a-121', 'Zr @ 4-e-121')"
8d15d0f899c3b801d61a6b26c95b8b083e66d3c3,Ti(ZnN)4,-0.11043352222222147,"('N @ 3-a-160', 'N @ 9-b-160', 'Ti @ 3-a-160', 'Zn @ 3-a-160', 'Zn @ 9-b-160')"
4cfeae2c5107a6d80a6c37aade29cbd47deef021,Zr2ZnN3,-1.0964329458333326,"('N @ 8-f-15', 'N @ 8-f-15', 'N @ 8-f-15', 'Zn @ 4-e-15', 'Zn @ 4-e-15', 'Zr @ 4-c-15', 'Zr @ 4-e-15', 'Zr @ 8-f-15')"
8c68e223d00fab89bc2f9f6faf79dca4d2ab2334,TiZnN3,-0.34698513499999795,"('N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'N @ 4-a-9', 'Ti @ 4-a-9', 'Ti @ 4-a-9', 'Zn @ 4-a-9', 'Zn @ 4-a-9')"
0ab8ebf80d94a1ba826857a9e81cea8c7124d86e,Ti4Zn3N8,-0.2971007933333336,"('N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'N @ 4-i-12', 'Ti @ 4-i-12', 'Ti @ 4-i-12', 'Ti @ 4-i-12', 'Ti @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12', 'Zn @ 4-i-12')"
8396ea44b05ab0fb20fd9ea7eb553496842a1119,Hf2Zn4N7,0.6643716865384599,"('Hf @ 2-c-164', 'N @ 1-a-164', 'N @ 6-i-164', 'Zn @ 2-d-164', 'Zn @ 2-d-164')"
a2f850601c2626ff40be0396c882eb7c7406a0e6,ZrZnN6,0.6234222437500003,"('N @ 4-j-84', 'N @ 8-k-84', 'Zn @ 2-e-84', 'Zr @ 2-b-84')"
2e9a1382ee878bc120ebe60a0703b2ffc3421e21,Hf6ZnN4,-0.27410779999999946,"('Hf @ 6-c-186', 'Hf @ 6-c-186', 'N @ 2-b-186', 'N @ 6-c-186', 'Zn @ 2-b-186')"
c361e26023e71354982b00d862c160bb3f3bb261,ZrZnN3,-0.10198193499999952,"('N @ 12-d-185', 'N @ 6-c-185', 'Zn @ 2-a-185', 'Zn @ 4-b-185', 'Zr @ 6-c-185')"
548497c8637deb3b2e5d59620541679023ad46b9,ZrZnN2,-0.7249125124999996,"('N @ 4-a-63', 'N @ 4-c-63', 'Zn @ 4-c-63', 'Zr @ 4-c-63')"
dbd5fba05644d73e507733e11db6ae499b688d74,Zr(ZnN7)2,1.831489450000002,"('N @ 1-a-156', 'N @ 1-b-156', 'N @ 3-d-156', 'N @ 3-d-156', 'N @ 3-d-156', 'N @ 3-d-156', 'Zn @ 1-a-156', 'Zn @ 1-b-156', 'Zr @ 1-c-156')"
bb1fe2b2200e4aad2237e4bbcf69fc8dc2e4864a,TiZnN,-0.4434641416666665,"('N @ 4-c-63', 'Ti @ 4-c-63', 'Zn @ 4-a-63')"
